Date,UPS,V,spread,rolling_spread_mean,rolling_spread_std,zscore,target_position,signal_event,signal_holding_days
2016-06-09,71.7332992553711,75.73175811767578,-0.0004543621466210901,-0.00465376391464997,0.01393216514436834,0.30141774264902127,0.0,,0
2016-06-10,71.42581176757812,74.7252197265625,-0.0014512128152355253,-0.0044940077601510345,0.013913002420164102,0.21870153206511264,0.0,,0
2016-06-13,70.82443237304688,73.06632995605469,-0.004371325858922193,-0.004676971513195738,0.013837800541658084,0.022087733766172783,0.0,,0
2016-06-14,70.88594818115234,73.22476959228516,-0.004037196193807935,-0.0050165740051864504,0.013565215230088013,0.07219773477727277,0.0,,0
2016-06-15,70.99526977539062,72.85198974609375,-0.0012377710983733081,-0.005335460739070086,0.013243943155754605,0.3094010290218059,0.0,,0
2016-06-16,71.2139663696289,73.01972961425781,0.0012708976927864324,-0.005611869182997697,0.012926307458209428,0.5324619500221559,0.0,,0
2016-06-17,71.7674789428711,71.75223541259766,0.013330726376177493,-0.005637295278617186,0.012887463534209413,1.4718196179135323,0.0,,0
2016-06-20,72.5055160522461,72.07843780517578,0.02244357623366744,-0.005585249026913564,0.01299401735445386,2.157056166388278,0.0,,0
2016-06-21,72.89503479003906,72.06913757324219,0.027833275551384595,-0.005388108218109071,0.013403360120821333,2.4785862253962865,0.0,,0
2016-06-22,72.40300750732422,71.32353210449219,0.023624662737921964,-0.005353802866543434,0.013474749009076014,2.1505755383604357,0.0,,0
2016-06-23,73.27091217041016,72.90789794921875,0.030123534984577205,-0.00507733934711051,0.014018661972180043,2.51100100719624,-1.0,Enter Short Spread,1
2016-06-24,71.35062408447266,69.94426727294922,0.013797545802325395,-0.0050480181767506346,0.014056219525296218,1.3407277785581457,-1.0,,2
2016-06-27,70.91327667236328,68.35059356689453,0.013331864164227492,-0.004884875655482968,0.014210940982839922,1.2818813224055776,-1.0,,3
2016-06-28,71.54198455810547,70.04673767089844,0.016114982378215403,-0.004651536743742435,0.014437096028864994,1.438413866641742,-1.0,,4
2016-06-29,72.66954040527344,71.51924133300781,0.02662353119809091,-0.0041354635921616294,0.014982121550008387,2.0530466721674223,-1.0,,5
2016-06-30,73.6125717163086,69.12410736083984,0.04791544852438223,-0.0033186986489757114,0.01639503837680921,3.1249787890602727,-1.0,,6
2016-07-01,74.04994201660156,69.41302490234375,0.05281100498662861,-0.0023449450376230954,0.01789609803232907,3.082009828321972,-1.0,,7
2016-07-05,74.1114501953125,69.59008026123047,0.05301319014312256,-0.0013952654687308219,0.019245777105410363,2.8270334481094093,-1.0,,8
2016-07-06,73.6125717163086,69.02157592773438,0.04828143456315126,-0.0004634679122298202,0.020248805987915536,2.4072976206336305,-1.0,,9
2016-07-07,73.70140838623047,69.44097137451172,0.04799390995830022,0.00028192467371089086,0.021174547640886856,2.2532705819160066,-1.0,,10
2016-07-08,74.8426513671875,71.22102355957031,0.057119364633903214,0.0011921906119360466,0.02238955582953087,2.497913511450799,-1.0,,11
